match_id,match_type,date,venue,team1,team2,toss_winner,toss_decision,winner,team1_xi,team2_xi
1506183,t20i,2025-10-10,"Moara Vlasiei Cricket Ground, Ilfov County",Austria,Turkey,Austria,bat,Austria,"P Sabu,H Bhullar,AM Zepeda,S Bhardwaj,MPM Pathirannehelage,SM Ariyasinghage,Ashi Chopla,A Nookala,Hadia Siddiqui,A Saifee,P Ganeshan","D Tekyildirim,S Ozkunduz,H Celik,M Bayram,G Ayan,Ezgi Nur Kilic,K Canavarci,S Yildirim,G Cengiz,G Keles,R Cenik"
1503457,t20i,2025-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Japan,Nepal,Nepal,field,Nepal,"K Kadowaki-Fleming,Abhishek Anand,Esam Rahman,I Takahashi,S Ravichandran,B Ito-Davis,D Suzuki,R Sakurano-Thomas,C Hinze,A Patmore,S Sugaya-Slater","K Bhurtel,Aasif Sheikh,RK Paudel,S Jora,Kushal Malla,DS Airee,Gulsan Jha,Sompal Kami,NK Yadav,S Lamichhane,LN Rajbanshi"
1503458,t20i,2025-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Papua New Guinea,Papua New Guinea,field,Oman,"Jatinder Singh,AR Odedara,Aamir Kaleem,Hammad Mirza,AR Bisht,Mohammad Nadeem,V Shukla,Shah Faisal,Nadeem Khan,J Ramanandi,Shakeel Ahmed","S Bau,G Toka,L Siaka,Patrick Nou,A Vala,HGV Vare,D Ravu,Boio Ray,KV Morea,A Nao,J Kariko"
1506188,t20i,2025-10-11,"Moara Vlasiei Cricket Ground, Ilfov County",Norway,Romania,Norway,bat,Romania,"AS Gorad,Mirab Sajjad,Ayesha Hasan,Bijeyata Kumari,R Immadi,Nayab Razwan,Alina Aslam,Mirab Razwan,Lopamudra,Prachi Kumari,P Agrawal","M Kearvell,RL Blake,N Kuruppu,I Muntean,J Chirila,M Marin,A Lupascu,C Cirlig,I Palliya,G Ionita,D Tanase"
1506186,t20i,2025-10-11,"Moara Vlasiei Cricket Ground, Ilfov County",Norway,Turkey,Norway,bat,Norway,"AS Gorad,A Rautela,Ayesha Hasan,Bijeyata Kumari,R Immadi,Mirab Razwan,VB Viyala,Mirab Sajjad,P Agrawal,Alina Aslam,Prachi Kumari","D Tekyildirim,S Ozkunduz,G Keles,K Canavarci,Ezgi Nur Kilic,R Cenik,M Bayram,ZB Ender,H Celik,G Ayan,Suzan Turan"
1487824,t20i,2025-10-11,"Namibia Cricket Ground, Windhoek",South Africa,Namibia,South Africa,bat,Namibia,"LG Pretorius,Q de Kock,RR Hendricks,RA Herman,JF Smith,D Ferreira,A Simelane,BC Fortuin,G Coetzee,N Burger,LB Williams","L Steenkamp,JN Frylinck,JN Loftie-Eaton,MG Erasmus,JJ Smit,MB Kruger,ZE Green,R Trumpelmann,BM Scholtz,B Shikongo,M Heingo"
1506187,t20i,2025-10-11,"Moara Vlasiei Cricket Ground, Ilfov County",Bulgaria,Austria,Austria,field,Austria,"T Dissanayake,S Sarandeva,V Nikolova,K Srandeva,D Ruynekova,S Galabova,M Abadjieva,V Atanasova,N Toleva,M Zdravkova,V Kostova","P Sabu,H Bhullar,AM Zepeda,S Bhardwaj,SM Ariyasinghage,A Nookala,Hadia Siddiqui,MPM Pathirannehelage,Ashi Chopla,A Saifee,P Ganeshan"
1503460,t20i,2025-10-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,United Arab Emirates,Nepal,bat,Nepal,"K Bhurtel,Aasif Sheikh,RK Paudel,Kushal Malla,DS Airee,Gulsan Jha,S Jora,Sompal Kami,S Lamichhane,LN Rajbanshi,NK Yadav","J Figy John,Waseem Muhammad,A Sharafu,R Chopra,H Kaushik,D Parashar,Basil Hameed,Zahid Ali,Haider Ali,Junaid Siddique,Muhammad Rohid"
1506190,t20i,2025-10-12,"Moara Vlasiei Cricket Ground, Ilfov County",Norway,Bulgaria,Norway,bat,Norway,"AS Gorad,A Rautela,Ayesha Hasan,Nayab Razwan,R Immadi,Bijeyata Kumari,Mirab Razwan,VB Viyala,Alina Aslam,Lopamudra,Prachi Kumari","T Dissanayake,S Sarandeva,D Ruynekova,V Nikolova,S Galabova,M Abadjieva,K Srandeva,V Kostova,N Gocheva,N Toleva,V Atanasova"
1506189,t20i,2025-10-12,"Moara Vlasiei Cricket Ground, Ilfov County",Austria,Norway,Austria,bat,Norway,"P Sabu,H Bhullar,AM Zepeda,S Bhardwaj,SM Ariyasinghage,A Nookala,Hadia Siddiqui,MPM Pathirannehelage,P Ganeshan,Ashi Chopla,A Saifee","AS Gorad,Mirab Sajjad,Ayesha Hasan,R Immadi,Bijeyata Kumari,Alina Aslam,Nayab Razwan,Mirab Razwan,VB Viyala,P Agrawal,Prachi Kumari"
1503459,t20i,2025-10-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Qatar,Qatar,field,Oman,"AR Odedara,Jatinder Singh,Nadeem Khan,Hammad Mirza,AR Bisht,V Shukla,Shah Faisal,J Ramanandi,Mohammad Nadeem,Sufyan Mehmood,Shakeel Ahmed","I Liyanage,Zubair Ali,Shariq Munir,Muhammad Asim,Muhammad Tanveer,MM Baig,Shahzaib Jamil,Ikramullah Khan,DAM Louis,Mujeeb-ur-Rehman,Owais Ahmed"
1503461,t20i,2025-10-12,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Japan,Samoa,Samoa,field,Japan,"K Kadowaki-Fleming,Abhishek Anand,S Ravichandran,Esam Rahman,I Takahashi,B Ito-Davis,R Sakurano-Thomas,D Suzuki,C Hinze,A Patmore,S Sugaya-Slater","D Visser,SM Solia,BF Mailata,CK Jasmat,LRPL Taylor,F Suluoto,SF Tiai,SJ French,SM Nash,S Sola,KAB Hynam-Nyberg"
1503462,t20i,2025-10-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Oman,United Arab Emirates,bat,Oman,"J Figy John,Waseem Muhammad,A Sharafu,R Chopra,Muhammad Arfan,H Kaushik,D Parashar,Zahid Ali,Haider Ali,Junaid Siddique,Muhammad Rohid","Jatinder Singh,Aamir Kaleem,Mohammad Nadeem,Hammad Mirza,V Shukla,J Ramanandi,Nadeem Khan,AR Bisht,Shah Faisal,Sufyan Mehmood,Shakeel Ahmed"
1503463,t20i,2025-10-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Qatar,Qatar,field,Nepal,"K Bhurtel,Aasif Sheikh,RK Paudel,Kushal Malla,DS Airee,Mohammad Aadil Alam,Gulsan Jha,S Jora,Sompal Kami,NK Yadav,S Lamichhane","I Liyanage,Zubair Ali,Muhammad Asim,MM Baig,Muhammad Tanveer,Shahzaib Jamil,Shariq Munir,DAM Louis,Mujeeb-ur-Rehman,Amir Farooq,Owais Ahmed"
1503465,t20i,2025-10-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Samoa,Samoa,field,United Arab Emirates,"A Sharafu,Waseem Muhammad,MR Kumar,R Chopra,H Kaushik,D Parashar,Muhammad Arfan,Zahid Ali,Muhammad Farooq,Haider Ali,Junaid Siddique","D Visser,SM Solia,BF Mailata,SJ French,SF Tiai,SM Nash,F Suluoto,CK Jasmat,S Sola,DE Burgess,LRPL Taylor"
1503464,t20i,2025-10-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Japan,Qatar,Qatar,field,Qatar,"K Kadowaki-Fleming,Abhishek Anand,L Yamamoto-Lake,Esam Rahman,B Ito-Davis,I Takahashi,C Hinze,D Suzuki,A Patmore,M Taniyama,S Sugaya-Slater","I Liyanage,Zubair Ali,Shariq Munir,Muhammad Asim,Muhammad Tanveer,MM Baig,Shahzaib Jamil,DAM Louis,Ikramullah Khan,Mujeeb-ur-Rehman,Owais Ahmed"
1503466,t20i,2025-10-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,Nepal,bat,Nepal,"K Bhurtel,Aasif Sheikh,RK Paudel,DS Airee,Kushal Malla,Mohammad Aadil Alam,Gulsan Jha,Lokesh Bam,Sompal Kami,NK Yadav,S Lamichhane","Jatinder Singh,Hammad Mirza,AR Bisht,Aamir Kaleem,Mohammad Nadeem,Nadeem Khan,V Shukla,J Ramanandi,Sufyan Mehmood,Shakeel Ahmed,Shah Faisal"
1503468,t20i,2025-10-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Samoa,Qatar,Qatar,field,Qatar,"SM Solia,D Visser,BF Mailata,SJ French,CK Jasmat,SF Tiai,F Suluoto,S Sola,SM Nash,D Finau,KAB Hynam-Nyberg","I Liyanage,Zubair Ali,Shariq Munir,Muhammad Asim,Muhammad Tanveer,MM Baig,Shahzaib Jamil,DAM Louis,Ikramullah Khan,Mujeeb-ur-Rehman,Owais Ahmed"
1503467,t20i,2025-10-16,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Japan,United Arab Emirates,United Arab Emirates,field,United Arab Emirates,"K Kadowaki-Fleming,Abhishek Anand,Esam Rahman,B Ito-Davis,S Ravichandran,C Hinze,D Suzuki,I Takahashi,W Miyauchi,S Sugaya-Slater,Abdul Samad","A Sharafu,Waseem Muhammad,MR Kumar,R Chopra,H Kaushik,D Parashar,Muhammad Arfan,Zahid Ali,Muhammad Farooq,Haider Ali,Junaid Siddique"
1503470,t20i,2025-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Samoa,Samoa,field,Nepal,"K Bhurtel,Aasif Sheikh,DS Airee,Aarif Sheikh,RK Paudel,Lokesh Bam,Gulsan Jha,Karan KC,NK Yadav,S Lamichhane,LN Rajbanshi","SM Solia,D Visser,BF Mailata,SM Nash,S Sola,CK Jasmat,F Suluoto,DE Burgess,SJ French,SF Tiai,Noah Mead"
1503469,t20i,2025-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Japan,Oman,Oman,field,Oman,"L Yamamoto-Lake,K Kadowaki-Fleming,Esam Rahman,C Hinze,R Sakurano-Thomas,A Patmore,W Miyauchi,D Suzuki,I Takahashi,M Taniyama,Abdul Samad","Aamir Kaleem,Hammad Mirza,Wasim Ali,AR Bisht,V Shukla,Zikria Islam,J Ramanandi,Sufyan Mehmood,Nadeem Khan,Shah Faisal,Shakeel Ahmed"
1506436,t20i,2025-10-18,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Austria,Austria,field,Austria,"G Manan,Taranjeet Singh,R Satheesan,Avishka Iroshan,Md Ariyan,Rohit Kumar,J Fernando,S Periyalwar,T Sandaruwan,Luca Petre,J Khadka","Karanbir Singh,Bilal Zalmai,Amar Naeem,Ranjit Singh,Aqib Iqbal,A Randhawa,Zeshan Arif,MPS Cheema,SFS Cheema,Umair Tariq,KR Jha"
1506437,t20i,2025-10-18,"Moara Vlasiei Cricket Ground, Ilfov County",Austria,Romania,Austria,bat,Romania,"Karanbir Singh,Bilal Zalmai,Amar Naeem,Ranjit Singh,Aqib Iqbal,A Randhawa,Zeshan Arif,Irfan Safi,SFS Cheema,KR Jha,Umair Tariq","G Manan,Taranjeet Singh,R Satheesan,Avishka Iroshan,Rohit Kumar,Md Ariyan,T Sandaruwan,J Fernando,M Koli,Luca Petre,J Khadka"
1506438,t20i,2025-10-19,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Austria,Austria,field,Austria,"Taranjeet Singh,Rohit Kumar,R Satheesan,Md Ariyan,Avishka Iroshan,S Periyalwar,T Sandaruwan,J Fernando,R Pisal,Luca Petre,J Khadka","Karanbir Singh,Bilal Zalmai,A Randhawa,Baseer Khan,Zeshan Arif,Arsalan Arif,Aqib Iqbal,Amar Naeem,SFS Cheema,Irfan Safi,Ranjit Singh"
1506439,t20i,2025-10-19,"Moara Vlasiei Cricket Ground, Ilfov County",Austria,Romania,Romania,field,Austria,"Karanbir Singh,Bilal Zalmai,Amar Naeem,A Randhawa,Aqib Iqbal,Irfan Safi,Ranjit Singh,Baseer Khan,Arsalan Arif,Umair Tariq,SFS Cheema","Taranjeet Singh,G Manan,R Satheesan,Md Ariyan,Avishka Iroshan,Rohit Kumar,J Fernando,S Periyalwar,T Sandaruwan,R Pisal,J Khadka"
1506664,t20i,2025-10-20,"Lugogo Cricket Oval, Kampala",Canada,Uganda,Uganda,field,Uganda,"A Perera,V Mahajan,J Oldham,Amarpal Kaur,I Goordial-John,TA Lavia,Habeeba Bader,Rabbjyot Rajput,Zeel Patel,T Thorpe,K Kapadia","J Mbabazi,E Iloku,I Nakisuuyi,R Musamali,S Nampiina,C Aweko,K Amuge,P Alako,K Awino,S Akiteng,NJ Amongin"
1491718,t20i,2025-10-20,"Hagley Oval, Christchurch",England,New Zealand,New Zealand,field,England,"PD Salt,JC Buttler,JG Bethell,HC Brook,SM Curran,T Banton,JM Cox,BA Carse,LA Dawson,AU Rashid,L Wood","TL Seifert,TB Robinson,R Ravindra,MS Chapman,DJ Mitchell,MG Bracewell,JDS Neesham,MJ Santner,KA Jamieson,MJ Henry,JA Duffy"
1506665,t20i,2025-10-21,"Lugogo Cricket Oval, Kampala",Canada,Uganda,Uganda,field,Uganda,"A Perera,Habeeba Bader,I Goordial-John,Amarpal Kaur,V Mahajan,TA Lavia,T Thorpe,Zeel Patel,Srishti Raha,K Kapadia,Rabbjyot Rajput","J Mbabazi,E Iloku,I Nakisuuyi,K Awino,R Musamali,S Nampiina,P Alako,NJ Amongin,K Amuge,C Aweko,S Akiteng"
1506666,t20i,2025-10-23,"Lugogo Cricket Oval, Kampala",Uganda,Canada,Canada,field,Uganda,"J Mbabazi,E Iloku,I Nakisuuyi,K Awino,R Musamali,S Nampiina,P Alako,NJ Amongin,K Amuge,C Aweko,S Tino","A Perera,Habeeba Bader,I Goordial-John,Amarpal Kaur,K Kapadia,Rabbjyot Rajput,V Mahajan,TA Lavia,Zeel Patel,T Thorpe,Srishti Raha"
1506667,t20i,2025-10-24,"Lugogo Cricket Oval, Kampala",Uganda,Canada,Uganda,bat,Uganda,"J Mbabazi,E Iloku,I Nakisuuyi,R Musamali,S Nampiina,P Alako,K Amuge,K Awino,C Aweko,NJ Amongin,S Tino","A Perera,I Goordial-John,Kainat Qazi,Amarpal Kaur,K Kapadia,V Mahajan,TA Lavia,Zeel Patel,Habeeba Bader,Rabbjyot Rajput,T Thorpe"
1506668,t20i,2025-10-26,"Lugogo Cricket Oval, Kampala",Uganda,Canada,Canada,field,Uganda,"J Mbabazi,E Iloku,I Nakisuuyi,R Musamali,S Nampiina,P Alako,K Amuge,K Awino,T Oyella,NJ Amongin,S Tino","A Perera,T Thorpe,Kainat Qazi,K Kapadia,I Goordial-John,Amarpal Kaur,V Mahajan,TA Lavia,Srishti Raha,Vritti Dahiya,Rabbjyot Rajput"
1505125,t20i,2025-10-27,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",West Indies,Bangladesh,West Indies,bat,West Indies,"A Athanaze,BA King,SD Hope,SE Rutherford,R Powell,RL Chase,JO Holder,R Shepherd,AJ Hosein,K Pierre,JNT Seales","Saif Hassan,Tanzid Hasan,Liton Das,Towhid Hridoy,Shamim Hossain,Nurul Hasan,Tanzim Hasan Sakib,Nasum Ahmed,Rishad Hossain,Taskin Ahmed,Mustafizur Rahman"
1501895,t20i,2025-10-28,Rawalpindi Cricket Stadium,South Africa,Pakistan,Pakistan,field,South Africa,"RR Hendricks,Q de Kock,T de Zorzi,D Brevis,MP Breetzke,D Ferreira,GF Linde,C Bosch,LB Williams,N Burger,L Ngidi","Sahibzada Farhan,Saim Ayub,Babar Azam,Agha Salman,Usman Khan,Hassan Nawaz,Mohammad Nawaz,Faheem Ashraf,Shaheen Shah Afridi,Naseem Shah,Abrar Ahmed"
1505126,t20i,2025-10-29,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",West Indies,Bangladesh,West Indies,bat,West Indies,"BA King,A Athanaze,SD Hope,SE Rutherford,R Powell,JO Holder,RL Chase,R Shepherd,K Pierre,AJ Hosein,JNT Seales","Saif Hassan,Tanzid Hasan,Liton Das,Towhid Hridoy,Jaker Ali,Shamim Hossain,Rishad Hossain,Tanzim Hasan Sakib,Nasum Ahmed,Taskin Ahmed,Mustafizur Rahman"
1506440,t20i,2025-10-31,Happy Valley Ground,Cyprus,Serbia,Cyprus,bat,Cyprus,"R Mazumder,AUKDS Kalugala,AA Senn,MPGT Ketiyage,Adam Senn,S Austin,Taranjit Singh,A Shahi,Ashish Bam,Lovedeep Singh,Waqar Ali","A Dizija,BM Pecic,LA Dunbar,WAE Burton,MV Pavlovic,V Zimonjic,N Zimonjic,S Tosic,B Dugic,M Sarenac,A Lazic"
1506441,t20i,2025-10-31,Happy Valley Ground 2,Cyprus,Serbia,Cyprus,bat,Cyprus,"R Mazumder,AUKDS Kalugala,AA Senn,MPGT Ketiyage,Taranjit Singh,Adam Senn,S Austin,A Shahi,Ashish Bam,Lovedeep Singh,Waqar Ali","A Dizija,WAE Burton,LA Dunbar,BM Pecic,MV Pavlovic,S Savkovic,N Zimonjic,V Zimonjic,S Tosic,M Sarenac,A Lazic"
1478908,t20i,2025-10-31,Melbourne Cricket Ground,India,Australia,Australia,field,Australia,"Shubman Gill,Abhishek Sharma,SV Samson,SA Yadav,Tilak Varma,AR Patel,Harshit Rana,S Dube,Kuldeep Yadav,CV Varun,JJ Bumrah","MR Marsh,TM Head,JP Inglis,TH David,MJ Owen,MP Stoinis,MW Short,XC Bartlett,NT Ellis,MP Kuhnemann,JR Hazlewood"
1501896,t20i,2025-10-31,"Gaddafi Stadium, Lahore",South Africa,Pakistan,Pakistan,field,Pakistan,"RR Hendricks,Q de Kock,T de Zorzi,D Brevis,MP Breetzke,D Ferreira,GF Linde,C Bosch,N Burger,OEG Baartman,L Ngidi","Sahibzada Farhan,Saim Ayub,Babar Azam,Agha Salman,Usman Khan,Hassan Nawaz,Mohammad Nawaz,Faheem Ashraf,Naseem Shah,Salman Mirza,Abrar Ahmed"
1505127,t20i,2025-10-31,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",Bangladesh,West Indies,Bangladesh,bat,West Indies,"Tanzid Hasan,Parvez Hossain Emon,Liton Das,Saif Hassan,Rishad Hossain,Nurul Hasan,Nasum Ahmed,Jaker Ali,Mahedi Hasan,Shoriful Islam,Taskin Ahmed","A Athanaze,AA Jangoo,BA King,RL Chase,AWJ Auguste,R Powell,G Motie,JO Holder,R Shepherd,AJ Hosein,K Pierre"
1501897,t20i,2025-11-01,"Gaddafi Stadium, Lahore",South Africa,Pakistan,Pakistan,field,Pakistan,"Q de Kock,RR Hendricks,LG Pretorius,D Brevis,MP Breetzke,D Ferreira,GF Linde,C Bosch,A Simelane,LB Williams,OEG Baartman","Sahibzada Farhan,Saim Ayub,Babar Azam,Agha Salman,Usman Khan,Hassan Nawaz,Mohammad Nawaz,Faheem Ashraf,Shaheen Shah Afridi,Salman Mirza,Usman Tariq"
1506443,t20i,2025-11-01,Happy Valley Ground 2,Bulgaria,Serbia,Serbia,field,Bulgaria,"H Lakov,Isa Zaroo,M Gogev,Manan Bashir,K Krishnakumar,Jakob Gul,Firas Hussain,Zeerak Chughtai,O Duff,Ali Rasool,Gagandeep Singh","A Dizija,WAE Burton,LA Dunbar,BM Pecic,N Zimonjic,V Zimonjic,RW Hartley,M Sarenac,B Dugic,S Tosic,MV Pavlovic"
1506442,t20i,2025-11-01,Happy Valley Ground 2,Serbia,Bulgaria,Bulgaria,field,Bulgaria,"A Dizija,WAE Burton,LA Dunbar,BM Pecic,MV Pavlovic,S Tosic,N Zimonjic,V Zimonjic,S Savkovic,M Sarenac,A Lazic","H Lakov,Isa Zaroo,M Gogev,Manan Bashir,Danyal Raja,Firas Hussain,Jakob Gul,J Dowling,K Krishnakumar,P Mishra,Zeerak Chughtai"
1506445,t20i,2025-11-02,Happy Valley Ground 2,Cyprus,Bulgaria,Bulgaria,field,Cyprus,"R Mazumder,AA Senn,MPGT Ketiyage,Taranjit Singh,Adam Senn,Lovedeep Singh,S Austin,A Shahi,Waqar Ali,S Tharanga,CPPM Sadun","H Lakov,Isa Zaroo,M Gogev,K Krishnakumar,Manan Bashir,Jakob Gul,Danyal Raja,Gagandeep Singh,Zeerak Chughtai,J Dowling,P Mishra"
1478909,t20i,2025-11-02,"Bellerive Oval, Hobart",Australia,India,India,field,India,"TM Head,MR Marsh,JP Inglis,TH David,MJ Owen,MP Stoinis,MW Short,XC Bartlett,SA Abbott,NT Ellis,MP Kuhnemann","Abhishek Sharma,Shubman Gill,SA Yadav,Tilak Varma,AR Patel,Washington Sundar,JM Sharma,S Dube,Arshdeep Singh,CV Varun,JJ Bumrah"
1506444,t20i,2025-11-02,Happy Valley Ground 2,Bulgaria,Cyprus,Cyprus,field,Cyprus,"H Lakov,Isa Zaroo,M Gogev,Manan Bashir,K Krishnakumar,Firas Hussain,Jakob Gul,Zeerak Chughtai,Danyal Raja,J Dowling,P Mishra","R Mazumder,AUKDS Kalugala,AA Senn,CPPM Sadun,S Austin,Adam Senn,A Shahi,Taranjit Singh,S Tharanga,Waqar Ali,Lovedeep Singh"
1506446,t20i,2025-11-03,Happy Valley Ground 2,Bulgaria,Cyprus,Bulgaria,bat,Cyprus,"H Lakov,Isa Zaroo,M Gogev,K Krishnakumar,Zeerak Chughtai,D Nikolov,Jakob Gul,Danyal Raja,Gagandeep Singh,J Dowling,P Mishra","R Mazumder,AUKDS Kalugala,AA Senn,MPGT Ketiyage,CPPM Sadun,S Austin,Adam Senn,Ashish Bam,A Shahi,Taranjit Singh,Waqar Ali"
1506447,t20i,2025-11-03,Happy Valley Ground 2,Bulgaria,Cyprus,Bulgaria,bat,Cyprus,"H Lakov,Isa Zaroo,M Gogev,K Krishnakumar,Manan Bashir,Zeerak Chughtai,D Nikolov,Jakob Gul,Danyal Raja,J Dowling,P Mishra","R Mazumder,AA Senn,CPPM Sadun,MPGT Ketiyage,Ashish Bam,S Austin,Adam Senn,A Shahi,Taranjit Singh,Waqar Ali,R Siriwardena"
1506670,t20i,2025-11-05,"Gymkhana Club Ground, Dar-es-Salaam",Tanzania,Canada,Tanzania,bat,Tanzania,"FO Kibasu,S Mtae,NJ Pius,Nasra Mohamedi,JG Kimaro,SH Mohamedi,NN Saidi,PZ Kamunya,S Kizito,SD Hussein,SF Jerome","A Perera,Rabbjyot Rajput,Amarpal Kaur,Kainat Qazi,K Kapadia,V Mahajan,I Goordial-John,Zeel Patel,T Thorpe,TA Lavia,Srishti Raha"
1506671,t20i,2025-11-05,"Gymkhana Club Ground, Dar-es-Salaam",Canada,Tanzania,Canada,bat,Canada,"A Perera,Rabbjyot Rajput,Amarpal Kaur,V Mahajan,T Thorpe,K Kapadia,Habeeba Bader,I Goordial-John,Zeel Patel,Srishti Raha,Vritti Dahiya","S Mtae,FO Kibasu,NJ Pius,Nasra Mohamedi,NN Saidi,JG Kimaro,SH Mohamedi,PZ Kamunya,SD Hussein,SF Jerome,S Kizito"
1491723,t20i,2025-11-05,"Eden Park, Auckland",West Indies,New Zealand,New Zealand,field,West Indies,"BA King,A Athanaze,SD Hope,AWJ Auguste,RL Chase,R Powell,JO Holder,R Shepherd,MW Forde,AJ Hosein,JNT Seales","TB Robinson,DP Conway,R Ravindra,MS Chapman,DJ Mitchell,MG Bracewell,JDS Neesham,MJ Santner,ZGF Foulkes,KA Jamieson,JA Duffy"
1491724,t20i,2025-11-06,"Eden Park, Auckland",New Zealand,West Indies,West Indies,field,New Zealand,"TB Robinson,DP Conway,R Ravindra,MS Chapman,DJ Mitchell,MG Bracewell,MJ Santner,ZGF Foulkes,KA Jamieson,IS Sodhi,JA Duffy","BA King,A Athanaze,SD Hope,AWJ Auguste,JO Holder,R Powell,RL Chase,R Shepherd,MW Forde,AJ Hosein,JNT Seales"
1508269,t20i,2025-11-06,Udayana Cricket Ground,Myanmar,Indonesia,Myanmar,bat,Indonesia,"Pyae Phyo Wai,H Lin Aung,Thuya Aung,Nay Lin Htun,KK Lin Thu,Swann Htet Ko Ko,Khin Aye,H Lin Oo,Sai Hla Htwe,Myat Thu Aung,Nyeing Cham Soe","GA Priandana,KD Kesuma,S Jegannathan,F Banunaek,Ahmad Ramdoni,A Alexander,DJ Hawoe,IKEG Artawan,GD Arta,S Kharvi,RM Koda"
1478910,t20i,2025-11-06,Carrara Oval,India,Australia,Australia,field,India,"Abhishek Sharma,Shubman Gill,S Dube,SA Yadav,Tilak Varma,JM Sharma,Washington Sundar,AR Patel,Arshdeep Singh,CV Varun,JJ Bumrah","MR Marsh,MW Short,JP Inglis,TH David,JR Philippe,MP Stoinis,GJ Maxwell,BJ Dwarshuis,XC Bartlett,NT Ellis,A Zampa"
1508270,t20i,2025-11-06,Udayana Cricket Ground,Timor-Leste,Indonesia,Timor-Leste,bat,Indonesia,"Rahat Kazi,Raihan Hossain,Suhail Sattar,EDS Pimheiro,Yahya Suhail,Nazmul Huda,Arif Hosen,D Mendonca,Elias Tilman,GF Cardos,RDS Morein","GA Priandana,KD Kesuma,RM Koda,DGAPD Wiswi,F Banunaek,AA Rahayu,Ahmad Ramdoni,S Kharvi,S Jegannathan,DJ Hawoe,GD Arta"
1508271,t20i,2025-11-07,Udayana Cricket Ground,Timor-Leste,Myanmar,Timor-Leste,bat,Myanmar,"Rahat Kazi,Yahya Suhail,Raihan Hossain,Suhail Sattar,D Mendonca,Nazmul Huda,GF Cardos,Arif Hosen,EDS Pimheiro,Elias Tilman,RDS Morein","KK Lin Thu,H Lin Oo,Thuya Aung,H Lin Aung,Khin Aye,Pyae Phyo Wai,Nyeing Cham Soe,Swann Htet Ko Ko,Myat Thu Aung,Sai Hla Htwe,Kaung Htet Kyaw"
1508273,t20i,2025-11-08,Udayana Cricket Ground,Indonesia,Myanmar,Indonesia,bat,Indonesia,"GA Priandana,KD Kesuma,D Nanda,PR Surve,Ahmad Ramdoni,DJ Hawoe,GD Arta,Anjar Tadarus,RM Koda,DGAPD Wiswi,DK Shetty","KK Lin Thu,Pyae Phyo Wai,H Lin Aung,Khin Aye,Thuya Aung,H Lin Oo,Swann Htet Ko Ko,Nyeing Cham Soe,Myat Thu Aung,Sai Hla Htwe,Kaung Htet Kyaw"
1508272,t20i,2025-11-08,Udayana Cricket Ground,Timor-Leste,Indonesia,Indonesia,field,Indonesia,"Yahya Suhail,Rahat Kazi,D Mendonca,Nazmul Huda,GF Cardos,Raihan Hossain,EDS Pimheiro,Suhail Sattar,Elias Tilman,Arif Hosen,RDS Morein","D Nanda,PR Surve,F Banunaek,J Dzulfikar,Anjar Tadarus,KD Kesuma,GD Arta,DJ Hawoe,AA Rahayu,S Kharvi,DK Shetty"
1491725,t20i,2025-11-09,"Saxton Oval, Nelson",New Zealand,West Indies,New Zealand,bat,New Zealand,"DP Conway,TB Robinson,R Ravindra,DJ Mitchell,MG Bracewell,JDS Neesham,MJ Santner,MJ Hay,KA Jamieson,IS Sodhi,JA Duffy","AA Jangoo,A Athanaze,SD Hope,AWJ Auguste,SE Rutherford,R Powell,JO Holder,R Shepherd,MW Forde,SK Springer,AJ Hosein"
1508274,t20i,2025-11-09,Udayana Cricket Ground,Timor-Leste,Myanmar,Timor-Leste,bat,Myanmar,"Rahat Kazi,Yahya Suhail,Raihan Hossain,D Mendonca,Suhail Sattar,GF Cardos,Elias Tilman,Arif Hosen,EDS Pimheiro,Nazmul Huda,RDS Morein","KK Lin Thu,Pyae Phyo Wai,Thuya Aung,Khin Aye,Nay Lin Htun,Nyeing Cham Soe,Myat Thu Aung,Sai Hla Htwe,Y Naing Tun,Htun Myat Hei,PPS Win"
